231.00,224.00
232.00,226.00
234.00,229.00
236.00,233.00
239.00,239.00
241.00,246.00
244.00,251.00
248.00,261.00
251.00,271.00
255.00,280.00
259.00,290.00
264.00,300.00
269.00,311.00
272.00,320.00
277.00,328.00
280.00,335.00
283.00,342.00
286.00,346.00
288.00,350.00
291.00,355.00
293.00,358.00
295.00,361.00
295.00,362.00
297.00,364.00
298.00,365.00
301.00,366.00
302.00,367.00
305.00,367.00
307.00,366.00
309.00,365.00
311.00,364.00
314.00,362.00
316.00,359.00
320.00,355.00
323.00,351.00
325.00,346.00
329.00,342.00
331.00,336.00
333.00,331.00
336.00,325.00
338.00,319.00
341.00,312.00
343.00,305.00
346.00,298.00
347.00,291.00
349.00,284.00
351.00,278.00
353.00,271.00
353.00,264.00
355.00,258.00
357.00,252.00
359.00,247.00
360.00,242.00
362.00,238.00
363.00,235.00
365.00,233.00
366.00,232.00
367.00,230.00
367.00,229.00
367.00,228.00
368.00,228.00
368.00,229.00
369.00,233.00
370.00,237.00
371.00,242.00
372.00,249.00
373.00,255.00
374.00,262.00
376.00,269.00
378.00,278.00
380.00,285.00
383.00,293.00
386.00,300.00
388.00,308.00
391.00,315.00
395.00,322.00
398.00,329.00
402.00,335.00
405.00,340.00
408.00,345.00
410.00,349.00
414.00,352.00
416.00,355.00
418.00,358.00
421.00,359.00
423.00,361.00
425.00,362.00
427.00,363.00
430.00,363.00
431.00,363.00
434.00,363.00
437.00,362.00
439.00,360.00
442.00,358.00
446.00,356.00
450.00,353.00
453.00,351.00
458.00,348.00
461.00,344.00
465.00,343.00
468.00,339.00
472.00,336.00
479.00,331.00
482.00,329.00
485.00,325.00
489.00,322.00
492.00,318.00
496.00,314.00
498.00,307.00
501.00,302.00
504.00,297.00
505.00,292.00
507.00,287.00
509.00,282.00
510.00,278.00
512.00,273.00
513.00,268.00
515.00,263.00
517.00,258.00
519.00,254.00
520.00,249.00
522.00,245.00
523.00,242.00
525.00,239.00
526.00,236.00
526.00,234.00
526.00,233.00
527.00,232.00
527.00,231.00
527.00,230.00
