360.00,138.00
361.00,139.00
361.00,140.00
361.00,143.00
362.00,146.00
362.00,148.00
362.00,150.00
363.00,153.00
364.00,156.00
364.00,158.00
365.00,162.00
365.00,164.00
365.00,167.00
366.00,171.00
367.00,176.00
368.00,180.00
369.00,183.00
370.00,188.00
371.00,192.00
371.00,195.00
371.00,198.00
372.00,203.00
374.00,206.00
375.00,209.00
375.00,211.00
375.00,214.00
375.00,216.00
375.00,218.00
375.00,219.00
375.00,221.00
375.00,223.00
375.00,225.00
375.00,227.00
375.00,228.00
375.00,230.00
375.00,231.00
375.00,232.00
375.00,233.00
375.00,234.00
375.00,236.00
375.00,237.00
375.00,239.00
375.00,240.00
375.00,241.00
375.00,243.00
375.00,244.00
375.00,245.00
375.00,246.00
375.00,247.00
376.00,248.00
377.00,249.00
377.00,250.00
377.00,251.00
378.00,253.00
378.00,254.00
378.00,256.00
378.00,257.00
378.00,259.00
379.00,261.00
380.00,262.00
380.00,263.00
380.00,265.00
380.00,266.00
380.00,268.00
381.00,270.00
381.00,271.00
381.00,272.00
381.00,274.00
381.00,275.00
381.00,276.00
381.00,277.00
381.00,278.00
381.00,280.00
381.00,281.00
381.00,282.00
381.00,283.00
381.00,284.00
381.00,286.00
381.00,287.00
381.00,288.00
381.00,289.00
381.00,290.00
380.00,292.00
380.00,293.00
380.00,295.00
380.00,296.00
380.00,297.00
379.00,299.00
378.00,300.00
378.00,302.00
378.00,304.00
378.00,305.00
378.00,307.00
378.00,308.00
378.00,310.00
378.00,311.00
378.00,313.00
378.00,314.00
378.00,315.00
