428.00,271.00
427.00,271.00
426.00,270.00
425.00,269.00
423.00,268.00
421.00,267.00
420.00,266.00
418.00,265.00
416.00,264.00
413.00,263.00
411.00,262.00
410.00,262.00
409.00,262.00
407.00,262.00
406.00,262.00
404.00,262.00
402.00,262.00
399.00,262.00
396.00,262.00
391.00,263.00
388.00,264.00
385.00,265.00
382.00,267.00
380.00,268.00
378.00,269.00
376.00,270.00
374.00,271.00
372.00,272.00
371.00,273.00
369.00,274.00
368.00,276.00
366.00,277.00
364.00,279.00
362.00,280.00
360.00,282.00
359.00,283.00
358.00,285.00
357.00,286.00
356.00,288.00
354.00,290.00
353.00,292.00
352.00,294.00
351.00,296.00
350.00,298.00
349.00,300.00
348.00,302.00
347.00,304.00
346.00,306.00
346.00,307.00
345.00,310.00
344.00,312.00
344.00,313.00
344.00,316.00
344.00,318.00
344.00,320.00
344.00,323.00
344.00,325.00
344.00,328.00
345.00,332.00
346.00,334.00
347.00,336.00
348.00,339.00
349.00,341.00
351.00,343.00
353.00,345.00
355.00,347.00
357.00,348.00
358.00,349.00
360.00,351.00
361.00,352.00
363.00,353.00
365.00,353.00
367.00,354.00
369.00,355.00
370.00,356.00
371.00,356.00
373.00,356.00
376.00,356.00
378.00,356.00
380.00,356.00
382.00,356.00
385.00,356.00
387.00,356.00
389.00,356.00
393.00,355.00
394.00,355.00
398.00,354.00
400.00,353.00
402.00,351.00
406.00,348.00
409.00,344.00
411.00,340.00
415.00,336.00
417.00,332.00
419.00,328.00
420.00,325.00
420.00,324.00
420.00,322.00
420.00,321.00
421.00,318.00
421.00,317.00
421.00,315.00
421.00,313.00
421.00,311.00
421.00,308.00
422.00,304.00
424.00,301.00
425.00,299.00
425.00,298.00
425.00,295.00
425.00,293.00
426.00,290.00
427.00,288.00
427.00,287.00
427.00,285.00
428.00,282.00
428.00,280.00
428.00,277.00
429.00,273.00
430.00,269.00
430.00,267.00
430.00,264.00
430.00,261.00
430.00,259.00
430.00,256.00
430.00,254.00
430.00,252.00
430.00,250.00
430.00,248.00
430.00,246.00
430.00,244.00
430.00,241.00
430.00,238.00
430.00,235.00
430.00,233.00
430.00,231.00
430.00,230.00
430.00,228.00
430.00,227.00
430.00,225.00
430.00,224.00
430.00,222.00
430.00,220.00
430.00,217.00
430.00,215.00
431.00,212.00
431.00,210.00
431.00,206.00
431.00,203.00
431.00,200.00
431.00,197.00
431.00,195.00
431.00,193.00
431.00,191.00
431.00,189.00
431.00,188.00
431.00,186.00
431.00,184.00
431.00,182.00
431.00,180.00
431.00,178.00
431.00,176.00
431.00,174.00
431.00,172.00
431.00,170.00
431.00,168.00
431.00,166.00
431.00,163.00
431.00,161.00
431.00,159.00
431.00,157.00
431.00,154.00
431.00,151.00
431.00,149.00
431.00,147.00
431.00,146.00
431.00,148.00
431.00,149.00
431.00,151.00
431.00,155.00
431.00,159.00
431.00,165.00
431.00,172.00
431.00,178.00
431.00,186.00
431.00,194.00
431.00,202.00
431.00,211.00
431.00,219.00
431.00,227.00
431.00,236.00
431.00,242.00
431.00,248.00
431.00,255.00
431.00,263.00
431.00,269.00
431.00,275.00
431.00,280.00
431.00,284.00
432.00,289.00
433.00,292.00
433.00,294.00
434.00,298.00
434.00,299.00
434.00,301.00
435.00,304.00
436.00,307.00
436.00,308.00
436.00,310.00
436.00,312.00
436.00,315.00
436.00,318.00
436.00,321.00
436.00,324.00
436.00,327.00
436.00,330.00
437.00,334.00
437.00,337.00
438.00,341.00
439.00,343.00
439.00,344.00
440.00,347.00
440.00,348.00
440.00,350.00
440.00,352.00
441.00,355.00
442.00,357.00
443.00,358.00
443.00,359.00
443.00,360.00
443.00,361.00
444.00,362.00
445.00,362.00
446.00,362.00
447.00,363.00
448.00,364.00
449.00,364.00
451.00,364.00
453.00,365.00
454.00,365.00
455.00,365.00
