259.00,260.00
260.00,264.00
260.00,267.00
261.00,273.00
263.00,279.00
267.00,287.00
270.00,296.00
273.00,305.00
278.00,313.00
282.00,324.00
285.00,333.00
288.00,342.00
291.00,350.00
295.00,359.00
301.00,368.00
308.00,378.00
312.00,387.00
316.00,392.00
319.00,397.00
321.00,400.00
322.00,402.00
324.00,405.00
325.00,409.00
327.00,411.00
329.00,413.00
332.00,415.00
334.00,416.00
335.00,418.00
336.00,419.00
337.00,420.00
338.00,421.00
339.00,422.00
340.00,423.00
342.00,424.00
343.00,425.00
345.00,427.00
347.00,428.00
349.00,430.00
351.00,431.00
352.00,433.00
353.00,434.00
354.00,436.00
355.00,437.00
356.00,436.00
357.00,434.00
359.00,431.00
361.00,426.00
365.00,420.00
369.00,411.00
377.00,402.00
383.00,394.00
389.00,387.00
393.00,382.00
398.00,377.00
402.00,373.00
405.00,370.00
408.00,366.00
411.00,363.00
414.00,358.00
417.00,353.00
419.00,349.00
420.00,344.00
423.00,339.00
424.00,335.00
426.00,331.00
427.00,327.00
429.00,324.00
430.00,321.00
431.00,319.00
432.00,316.00
433.00,314.00
434.00,312.00
434.00,311.00
435.00,308.00
436.00,306.00
437.00,303.00
438.00,300.00
439.00,298.00
440.00,295.00
441.00,294.00
442.00,293.00
443.00,292.00
443.00,291.00
443.00,290.00
443.00,289.00
443.00,288.00
443.00,287.00
443.00,286.00
443.00,285.00
444.00,284.00
445.00,283.00
445.00,284.00
445.00,285.00
446.00,288.00
448.00,292.00
451.00,298.00
452.00,303.00
455.00,309.00
459.00,319.00
464.00,329.00
468.00,339.00
473.00,349.00
479.00,360.00
486.00,371.00
492.00,381.00
498.00,388.00
504.00,396.00
508.00,401.00
512.00,406.00
515.00,410.00
518.00,413.00
519.00,415.00
520.00,417.00
521.00,419.00
523.00,421.00
524.00,423.00
526.00,426.00
528.00,428.00
529.00,431.00
531.00,434.00
533.00,437.00
535.00,440.00
537.00,442.00
538.00,445.00
539.00,448.00
541.00,450.00
542.00,451.00
544.00,452.00
545.00,453.00
546.00,452.00
547.00,448.00
548.00,442.00
550.00,436.00
555.00,428.00
559.00,417.00
564.00,406.00
570.00,398.00
573.00,393.00
576.00,388.00
579.00,385.00
581.00,381.00
583.00,378.00
584.00,374.00
586.00,369.00
587.00,365.00
590.00,360.00
591.00,355.00
593.00,351.00
594.00,348.00
596.00,344.00
597.00,341.00
598.00,338.00
598.00,336.00
599.00,332.00
600.00,329.00
601.00,326.00
601.00,324.00
603.00,319.00
604.00,314.00
605.00,309.00
606.00,306.00
607.00,303.00
608.00,301.00
609.00,299.00
610.00,298.00
610.00,297.00
610.00,296.00
611.00,294.00
611.00,293.00
612.00,290.00
613.00,288.00
614.00,286.00
615.00,284.00
616.00,283.00
616.00,282.00
617.00,281.00
