405.00,111.00
406.00,112.00
407.00,114.00
408.00,118.00
408.00,122.00
409.00,129.00
410.00,137.00
412.00,146.00
412.00,156.00
412.00,166.00
412.00,177.00
412.00,186.00
412.00,194.00
412.00,204.00
412.00,215.00
412.00,224.00
412.00,230.00
412.00,238.00
412.00,246.00
412.00,253.00
412.00,261.00
412.00,267.00
412.00,274.00
412.00,280.00
412.00,286.00
412.00,292.00
412.00,297.00
412.00,302.00
412.00,305.00
412.00,308.00
412.00,312.00
412.00,316.00
412.00,322.00
412.00,329.00
412.00,336.00
412.00,343.00
412.00,349.00
413.00,357.00
414.00,362.00
416.00,367.00
417.00,371.00
418.00,376.00
419.00,379.00
419.00,381.00
421.00,385.00
422.00,388.00
423.00,391.00
424.00,394.00
425.00,396.00
426.00,399.00
427.00,402.00
429.00,405.00
430.00,408.00
432.00,412.00
433.00,415.00
434.00,418.00
435.00,420.00
436.00,422.00
437.00,423.00
438.00,424.00
439.00,425.00
440.00,426.00
441.00,427.00
442.00,428.00
444.00,429.00
446.00,431.00
449.00,433.00
452.00,435.00
456.00,437.00
459.00,438.00
460.00,438.00
463.00,439.00
464.00,439.00
465.00,439.00
467.00,439.00
468.00,439.00
470.00,439.00
471.00,439.00
