374.00,76.00
374.00,78.00
375.00,82.00
376.00,85.00
376.00,87.00
377.00,91.00
377.00,93.00
377.00,97.00
377.00,100.00
377.00,105.00
377.00,109.00
377.00,114.00
377.00,119.00
377.00,126.00
377.00,132.00
377.00,138.00
377.00,143.00
377.00,149.00
377.00,153.00
377.00,159.00
377.00,164.00
377.00,167.00
377.00,169.00
377.00,172.00
377.00,175.00
377.00,178.00
377.00,180.00
377.00,183.00
377.00,186.00
377.00,189.00
377.00,192.00
377.00,195.00
377.00,198.00
377.00,202.00
377.00,207.00
377.00,210.00
377.00,213.00
377.00,216.00
377.00,219.00
377.00,222.00
377.00,226.00
377.00,231.00
377.00,235.00
377.00,239.00
377.00,244.00
377.00,248.00
377.00,253.00
377.00,256.00
377.00,259.00
377.00,262.00
377.00,265.00
377.00,268.00
377.00,272.00
377.00,277.00
377.00,281.00
377.00,285.00
377.00,290.00
377.00,296.00
377.00,300.00
377.00,306.00
377.00,311.00
377.00,317.00
377.00,322.00
377.00,328.00
377.00,332.00
377.00,337.00
377.00,341.00
377.00,346.00
377.00,351.00
377.00,358.00
377.00,364.00
377.00,370.00
377.00,375.00
377.00,381.00
377.00,386.00
377.00,390.00
377.00,394.00
377.00,399.00
377.00,403.00
377.00,408.00
377.00,414.00
377.00,420.00
377.00,426.00
377.00,431.00
377.00,435.00
377.00,438.00
377.00,441.00
377.00,443.00
377.00,444.00
376.00,442.00
375.00,438.00
374.00,432.00
374.00,428.00
374.00,424.00
374.00,418.00
374.00,414.00
375.00,409.00
376.00,405.00
377.00,400.00
377.00,397.00
378.00,391.00
380.00,387.00
381.00,382.00
382.00,378.00
383.00,373.00
384.00,368.00
384.00,367.00
385.00,363.00
386.00,361.00
387.00,359.00
388.00,357.00
389.00,355.00
390.00,352.00
390.00,351.00
390.00,349.00
391.00,346.00
392.00,343.00
393.00,341.00
394.00,339.00
395.00,338.00
397.00,336.00
398.00,334.00
399.00,331.00
400.00,329.00
401.00,327.00
403.00,324.00
405.00,322.00
407.00,320.00
409.00,318.00
411.00,317.00
413.00,315.00
415.00,314.00
417.00,312.00
419.00,311.00
421.00,309.00
422.00,307.00
424.00,304.00
426.00,302.00
429.00,300.00
431.00,298.00
433.00,296.00
435.00,294.00
437.00,293.00
439.00,291.00
440.00,290.00
441.00,289.00
443.00,288.00
445.00,287.00
446.00,285.00
448.00,284.00
450.00,283.00
452.00,282.00
454.00,281.00
456.00,280.00
458.00,279.00
459.00,278.00
460.00,278.00
463.00,277.00
464.00,277.00
467.00,277.00
472.00,276.00
475.00,275.00
478.00,274.00
481.00,273.00
484.00,272.00
486.00,271.00
484.00,273.00
482.00,274.00
479.00,276.00
476.00,278.00
471.00,281.00
466.00,284.00
463.00,286.00
459.00,288.00
454.00,292.00
450.00,294.00
447.00,296.00
444.00,297.00
441.00,299.00
439.00,301.00
437.00,303.00
434.00,305.00
432.00,306.00
430.00,308.00
428.00,309.00
426.00,311.00
424.00,312.00
423.00,314.00
421.00,315.00
420.00,317.00
418.00,318.00
417.00,319.00
415.00,320.00
414.00,321.00
413.00,322.00
412.00,323.00
410.00,324.00
409.00,325.00
408.00,326.00
406.00,327.00
405.00,329.00
403.00,330.00
402.00,332.00
400.00,333.00
399.00,334.00
398.00,335.00
397.00,336.00
396.00,338.00
394.00,339.00
393.00,341.00
392.00,342.00
391.00,343.00
390.00,344.00
389.00,345.00
388.00,347.00
387.00,348.00
388.00,349.00
389.00,349.00
393.00,351.00
396.00,354.00
402.00,356.00
409.00,360.00
416.00,364.00
422.00,368.00
429.00,372.00
434.00,375.00
439.00,377.00
442.00,379.00
447.00,383.00
452.00,387.00
455.00,390.00
459.00,394.00
462.00,396.00
465.00,398.00
469.00,400.00
471.00,403.00
475.00,405.00
477.00,408.00
480.00,409.00
483.00,411.00
485.00,412.00
487.00,414.00
489.00,415.00
491.00,416.00
493.00,417.00
495.00,418.00
497.00,420.00
499.00,421.00
501.00,422.00
502.00,423.00
504.00,424.00
505.00,425.00
507.00,426.00
508.00,427.00
510.00,428.00
512.00,429.00
514.00,430.00
516.00,432.00
519.00,433.00
521.00,434.00
523.00,435.00
524.00,436.00
525.00,436.00
