430.00,224.00
429.00,221.00
428.00,217.00
425.00,212.00
423.00,209.00
421.00,206.00
420.00,202.00
419.00,199.00
418.00,196.00
417.00,194.00
416.00,193.00
415.00,192.00
414.00,191.00
413.00,190.00
412.00,190.00
411.00,190.00
409.00,189.00
407.00,188.00
405.00,188.00
402.00,188.00
400.00,188.00
398.00,188.00
396.00,188.00
394.00,188.00
391.00,188.00
389.00,188.00
387.00,188.00
384.00,188.00
382.00,188.00
379.00,188.00
376.00,188.00
373.00,188.00
369.00,189.00
367.00,191.00
365.00,192.00
362.00,193.00
360.00,194.00
358.00,196.00
356.00,197.00
353.00,199.00
351.00,201.00
348.00,203.00
344.00,205.00
342.00,207.00
340.00,210.00
339.00,212.00
338.00,214.00
337.00,215.00
336.00,217.00
335.00,219.00
335.00,220.00
335.00,222.00
335.00,224.00
334.00,227.00
333.00,229.00
333.00,231.00
333.00,234.00
333.00,237.00
333.00,240.00
333.00,242.00
333.00,244.00
333.00,246.00
333.00,249.00
333.00,252.00
333.00,255.00
333.00,257.00
333.00,260.00
333.00,262.00
334.00,265.00
335.00,267.00
335.00,268.00
336.00,271.00
337.00,273.00
338.00,275.00
340.00,277.00
341.00,278.00
343.00,280.00
344.00,281.00
345.00,282.00
347.00,283.00
348.00,284.00
350.00,285.00
352.00,286.00
353.00,287.00
356.00,288.00
358.00,288.00
362.00,289.00
365.00,290.00
368.00,291.00
370.00,291.00
372.00,291.00
376.00,292.00
379.00,293.00
380.00,293.00
382.00,293.00
385.00,293.00
388.00,293.00
391.00,293.00
394.00,293.00
397.00,292.00
400.00,291.00
402.00,289.00
404.00,288.00
406.00,286.00
409.00,285.00
412.00,283.00
414.00,282.00
416.00,280.00
417.00,278.00
419.00,276.00
420.00,274.00
420.00,273.00
421.00,269.00
421.00,267.00
421.00,264.00
422.00,259.00
423.00,256.00
423.00,255.00
424.00,252.00
424.00,250.00
424.00,249.00
425.00,246.00
426.00,245.00
426.00,244.00
426.00,242.00
426.00,240.00
427.00,237.00
427.00,235.00
427.00,234.00
427.00,233.00
427.00,232.00
427.00,231.00
427.00,230.00
427.00,229.00
427.00,228.00
429.00,229.00
430.00,232.00
430.00,233.00
431.00,237.00
432.00,241.00
433.00,245.00
433.00,249.00
434.00,255.00
435.00,260.00
436.00,266.00
438.00,270.00
439.00,276.00
440.00,283.00
441.00,287.00
442.00,293.00
444.00,298.00
444.00,303.00
444.00,307.00
445.00,315.00
446.00,321.00
448.00,328.00
448.00,331.00
448.00,335.00
448.00,340.00
449.00,345.00
450.00,349.00
450.00,351.00
450.00,355.00
450.00,359.00
450.00,364.00
450.00,368.00
450.00,373.00
450.00,379.00
450.00,383.00
450.00,388.00
450.00,391.00
450.00,394.00
450.00,397.00
450.00,400.00
450.00,402.00
450.00,404.00
450.00,406.00
450.00,409.00
450.00,411.00
450.00,413.00
449.00,415.00
448.00,416.00
448.00,417.00
448.00,419.00
447.00,421.00
447.00,422.00
446.00,424.00
445.00,426.00
444.00,428.00
444.00,429.00
443.00,431.00
442.00,432.00
441.00,433.00
440.00,435.00
439.00,436.00
438.00,437.00
436.00,438.00
434.00,439.00
432.00,440.00
431.00,440.00
427.00,441.00
424.00,442.00
419.00,443.00
417.00,443.00
413.00,443.00
409.00,443.00
404.00,443.00
401.00,443.00
397.00,443.00
393.00,443.00
385.00,442.00
381.00,442.00
378.00,442.00
375.00,442.00
371.00,441.00
368.00,440.00
366.00,439.00
364.00,439.00
360.00,438.00
358.00,436.00
355.00,435.00
352.00,434.00
349.00,433.00
346.00,431.00
344.00,430.00
342.00,429.00
341.00,428.00
340.00,427.00
339.00,426.00
338.00,425.00
336.00,424.00
335.00,422.00
334.00,420.00
333.00,418.00
332.00,416.00
332.00,415.00
332.00,413.00
332.00,411.00
332.00,409.00
332.00,407.00
332.00,405.00
332.00,403.00
332.00,401.00
332.00,399.00
333.00,396.00
334.00,394.00
336.00,392.00
337.00,390.00
339.00,387.00
341.00,385.00
344.00,383.00
347.00,381.00
350.00,380.00
353.00,377.00
356.00,376.00
359.00,374.00
363.00,372.00
367.00,370.00
372.00,369.00
376.00,367.00
379.00,366.00
382.00,365.00
384.00,364.00
386.00,363.00
389.00,362.00
390.00,361.00
392.00,360.00
395.00,359.00
396.00,358.00
398.00,357.00
400.00,356.00
401.00,355.00
