311.00,262.00
313.00,266.00
317.00,271.00
321.00,278.00
326.00,285.00
330.00,292.00
335.00,300.00
341.00,309.00
345.00,317.00
349.00,323.00
353.00,332.00
358.00,341.00
362.00,348.00
366.00,356.00
373.00,366.00
379.00,375.00
385.00,384.00
390.00,393.00
396.00,402.00
402.00,412.00
405.00,417.00
407.00,422.00
409.00,427.00
411.00,430.00
412.00,433.00
413.00,435.00
413.00,436.00
413.00,437.00
413.00,438.00
414.00,439.00
415.00,438.00
417.00,436.00
422.00,431.00
427.00,424.00
433.00,417.00
439.00,408.00
447.00,399.00
457.00,392.00
466.00,386.00
472.00,382.00
477.00,378.00
480.00,376.00
482.00,374.00
484.00,372.00
485.00,369.00
487.00,366.00
490.00,362.00
496.00,356.00
501.00,350.00
506.00,347.00
511.00,343.00
515.00,339.00
517.00,336.00
520.00,333.00
523.00,329.00
524.00,327.00
525.00,325.00
526.00,322.00
528.00,319.00
530.00,316.00
531.00,313.00
533.00,310.00
535.00,307.00
537.00,304.00
539.00,302.00
540.00,301.00
541.00,299.00
542.00,297.00
543.00,296.00
544.00,294.00
544.00,293.00
544.00,292.00
544.00,291.00
545.00,289.00
546.00,288.00
547.00,286.00
