372.00,537.00
372.00,534.00
372.00,529.00
372.00,523.00
372.00,515.00
372.00,506.00
372.00,494.00
370.00,479.00
368.00,460.00
364.00,440.00
360.00,418.00
354.00,398.00
351.00,379.00
347.00,359.00
345.00,344.00
345.00,337.00
345.00,329.00
345.00,324.00
345.00,318.00
345.00,314.00
345.00,308.00
345.00,302.00
345.00,294.00
345.00,285.00
345.00,277.00
345.00,269.00
345.00,260.00
345.00,254.00
345.00,249.00
345.00,246.00
345.00,243.00
345.00,241.00
345.00,239.00
346.00,235.00
347.00,230.00
348.00,226.00
349.00,221.00
350.00,217.00
351.00,212.00
351.00,210.00
351.00,207.00
351.00,205.00
351.00,204.00
352.00,202.00
353.00,201.00
353.00,200.00
353.00,199.00
353.00,198.00
354.00,197.00
355.00,196.00
356.00,196.00
358.00,196.00
362.00,195.00
367.00,195.00
371.00,195.00
377.00,195.00
385.00,195.00
391.00,195.00
398.00,195.00
404.00,195.00
409.00,195.00
412.00,196.00
413.00,196.00
416.00,197.00
418.00,198.00
419.00,199.00
420.00,199.00
422.00,200.00
423.00,201.00
425.00,203.00
427.00,205.00
429.00,207.00
432.00,210.00
434.00,212.00
436.00,215.00
438.00,218.00
439.00,220.00
440.00,222.00
441.00,224.00
442.00,225.00
443.00,227.00
444.00,229.00
445.00,231.00
446.00,233.00
447.00,235.00
448.00,238.00
449.00,241.00
450.00,244.00
450.00,246.00
451.00,250.00
452.00,253.00
452.00,255.00
452.00,258.00
453.00,263.00
453.00,265.00
454.00,269.00
455.00,272.00
455.00,275.00
455.00,279.00
455.00,284.00
455.00,287.00
455.00,290.00
455.00,293.00
454.00,297.00
453.00,299.00
452.00,301.00
451.00,304.00
450.00,305.00
449.00,307.00
448.00,308.00
447.00,310.00
446.00,311.00
445.00,313.00
444.00,314.00
442.00,316.00
440.00,317.00
437.00,319.00
435.00,320.00
433.00,321.00
430.00,322.00
428.00,323.00
425.00,324.00
423.00,325.00
421.00,326.00
420.00,326.00
417.00,326.00
415.00,326.00
412.00,327.00
411.00,327.00
408.00,327.00
406.00,327.00
403.00,328.00
400.00,329.00
398.00,330.00
396.00,330.00
394.00,330.00
391.00,331.00
389.00,332.00
388.00,332.00
387.00,332.00
386.00,332.00
385.00,332.00
384.00,332.00
382.00,333.00
381.00,333.00
379.00,333.00
377.00,333.00
375.00,333.00
374.00,333.00
372.00,333.00
371.00,333.00
370.00,333.00
369.00,333.00
368.00,333.00
366.00,333.00
364.00,333.00
362.00,333.00
360.00,333.00
359.00,333.00
358.00,333.00
357.00,333.00
356.00,333.00
355.00,333.00
